,epoach,iteration,loss,rouge-1,rouge-2,rouge-l,rouge-avg
604,0,604,"tensor(1.0034, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
605,0,605,"tensor(0.8869, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
606,0,606,"tensor(0.7545, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
607,0,607,"tensor(0.9443, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
608,0,608,"tensor(0.7803, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
609,0,609,"tensor(1.3178, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
610,0,610,"tensor(0.6331, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
611,0,611,"tensor(0.6795, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
612,0,612,"tensor(0.6889, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
613,0,613,"tensor(1.0503, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
614,0,614,"tensor(0.7946, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
615,0,615,"tensor(0.7948, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
616,0,616,"tensor(1.0850, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
617,0,617,"tensor(1.0154, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
618,0,618,"tensor(1.1133, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
619,0,619,"tensor(0.6716, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
620,0,620,"tensor(1.0280, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
621,0,621,"tensor(1.0923, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
622,0,622,"tensor(0.7781, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
623,0,623,"tensor(0.9943, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
624,0,624,"tensor(1.1164, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
625,0,625,"tensor(1.1248, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
626,0,626,"tensor(0.8323, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
627,0,627,"tensor(0.7204, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
628,0,628,"tensor(0.7675, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
629,0,629,"tensor(0.8184, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
630,0,630,"tensor(0.7544, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
631,0,631,"tensor(0.9620, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
632,0,632,"tensor(1.0966, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
633,0,633,"tensor(1.0341, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
634,0,634,"tensor(0.8128, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
635,0,635,"tensor(0.8374, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
636,0,636,"tensor(0.9794, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
637,0,637,"tensor(0.8815, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
638,0,638,"tensor(0.6799, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
639,0,639,"tensor(0.9307, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
640,0,640,"tensor(0.9727, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
641,0,641,"tensor(0.7797, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
642,0,642,"tensor(0.7967, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
643,0,643,"tensor(0.7694, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
644,0,644,"tensor(0.8321, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
645,0,645,"tensor(0.9414, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
646,0,646,"tensor(0.7378, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
647,0,647,"tensor(0.7001, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
648,0,648,"tensor(0.9349, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
649,0,649,"tensor(1.0569, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
650,0,650,"tensor(0.8388, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
651,0,651,"tensor(0.8513, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
652,0,652,"tensor(0.9161, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
653,0,653,"tensor(1.0774, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
654,0,654,"tensor(1.0312, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
655,0,655,"tensor(0.9902, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
656,0,656,"tensor(0.7809, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
657,0,657,"tensor(0.9538, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
658,0,658,"tensor(0.9460, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
659,0,659,"tensor(0.7837, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
660,0,660,"tensor(0.8404, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
661,0,661,"tensor(0.7871, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
662,0,662,"tensor(0.7931, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
663,0,663,"tensor(0.9234, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
664,0,664,"tensor(0.8387, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
665,0,665,"tensor(0.6077, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
666,0,666,"tensor(0.6451, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
667,0,667,"tensor(0.8969, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
668,0,668,"tensor(1.0119, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
669,0,669,"tensor(0.8043, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
670,0,670,"tensor(0.8220, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
671,0,671,"tensor(0.8450, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
672,0,672,"tensor(0.6039, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
673,0,673,"tensor(0.7164, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
674,0,674,"tensor(0.9965, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
675,0,675,"tensor(1.0131, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
676,0,676,"tensor(0.9398, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
677,0,677,"tensor(0.7280, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
678,0,678,"tensor(0.8534, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
679,0,679,"tensor(1.0243, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
680,0,680,"tensor(0.7286, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
681,0,681,"tensor(0.7256, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
682,0,682,"tensor(1.2377, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
683,0,683,"tensor(1.0793, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
684,0,684,"tensor(0.6956, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
685,0,685,"tensor(0.7045, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
686,0,686,"tensor(0.6997, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
687,0,687,"tensor(0.7904, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
688,0,688,"tensor(1.0518, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
689,0,689,"tensor(1.0099, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
690,0,690,"tensor(1.1524, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
691,0,691,"tensor(1.1905, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
692,0,692,"tensor(1.0780, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
693,0,693,"tensor(0.7179, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
694,0,694,"tensor(0.6809, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
695,0,695,"tensor(0.7831, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
696,0,696,"tensor(0.7190, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
697,0,697,"tensor(0.7704, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
698,0,698,"tensor(0.8022, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
699,0,699,"tensor(0.9701, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
700,0,700,"tensor(0.6739, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
701,0,701,"tensor(0.9928, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
702,0,702,"tensor(1.0527, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
703,0,703,"tensor(0.9432, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
704,0,704,"tensor(0.6930, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
705,0,705,"tensor(0.7111, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
706,0,706,"tensor(0.7335, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
707,0,707,"tensor(0.7734, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
708,0,708,"tensor(1.0199, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
709,0,709,"tensor(1.1965, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
710,0,710,"tensor(1.1152, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
711,0,711,"tensor(0.8049, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
712,0,712,"tensor(0.9400, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
713,0,713,"tensor(1.0846, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
714,0,714,"tensor(0.9175, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
715,0,715,"tensor(0.7325, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
716,0,716,"tensor(0.8386, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
717,0,717,"tensor(0.9417, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
718,0,718,"tensor(0.5917, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
719,0,719,"tensor(0.6883, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
720,0,720,"tensor(1.3364, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
721,0,721,"tensor(0.7535, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
722,0,722,"tensor(0.8346, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
723,0,723,"tensor(0.9300, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
724,0,724,"tensor(0.7363, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
725,0,725,"tensor(0.8112, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
726,0,726,"tensor(0.9915, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
727,0,727,"tensor(0.6926, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
728,0,728,"tensor(1.3380, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
729,0,729,"tensor(1.2396, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
730,0,730,"tensor(0.9411, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
731,0,731,"tensor(0.8226, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
732,0,732,"tensor(0.7721, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
733,0,733,"tensor(0.6918, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
734,0,734,"tensor(0.6832, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
735,0,735,"tensor(0.8159, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
736,0,736,"tensor(1.1114, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
737,0,737,"tensor(1.2713, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
738,0,738,"tensor(0.9251, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
739,0,739,"tensor(1.1993, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
740,0,740,"tensor(1.2360, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
741,0,741,"tensor(0.9991, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
742,0,742,"tensor(1.0879, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
743,0,743,"tensor(1.1027, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
744,0,744,"tensor(0.9849, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
745,0,745,"tensor(0.5498, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
746,0,746,"tensor(0.7325, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
747,0,747,"tensor(0.8726, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
748,0,748,"tensor(0.8112, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
749,0,749,"tensor(0.6917, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
750,0,750,"tensor(0.7590, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
751,0,751,"tensor(0.7801, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
752,0,752,"tensor(0.9600, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
753,0,753,"tensor(0.8243, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
754,0,754,"tensor(1.2011, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
755,0,755,"tensor(1.3827, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
756,0,756,"tensor(0.8726, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
757,0,757,"tensor(0.6507, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
758,0,758,"tensor(0.7223, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
759,0,759,"tensor(0.8239, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
760,0,760,"tensor(0.8613, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
761,0,761,"tensor(0.8402, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
762,0,762,"tensor(0.8382, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
763,0,763,"tensor(0.8279, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
764,0,764,"tensor(0.8124, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
765,0,765,"tensor(0.7743, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
766,0,766,"tensor(0.8709, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
767,0,767,"tensor(1.1377, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
768,0,768,"tensor(0.8063, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
769,0,769,"tensor(0.7831, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
770,0,770,"tensor(1.0062, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
771,0,771,"tensor(1.1298, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
772,0,772,"tensor(1.0406, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
773,0,773,"tensor(0.8824, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
774,0,774,"tensor(0.9711, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
775,0,775,"tensor(0.8844, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
776,0,776,"tensor(0.9065, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
777,0,777,"tensor(0.9178, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
778,0,778,"tensor(0.9211, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
779,0,779,"tensor(0.9985, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
780,0,780,"tensor(0.6588, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
781,0,781,"tensor(0.8563, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
782,0,782,"tensor(1.0995, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
783,0,783,"tensor(0.9110, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
784,0,784,"tensor(1.0205, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
785,0,785,"tensor(0.8849, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
786,0,786,"tensor(0.8000, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
787,0,787,"tensor(0.8461, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
788,0,788,"tensor(0.7832, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
789,0,789,"tensor(0.8680, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
790,0,790,"tensor(0.7077, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
791,0,791,"tensor(0.6607, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
792,0,792,"tensor(0.5905, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
793,0,793,"tensor(0.7226, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
794,0,794,"tensor(0.7612, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
795,0,795,"tensor(0.7553, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
796,0,796,"tensor(0.6783, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
797,0,797,"tensor(0.9014, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
798,0,798,"tensor(0.8482, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
799,0,799,"tensor(0.7329, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
800,0,800,"tensor(0.8677, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
801,0,801,"tensor(0.7642, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
802,0,802,"tensor(0.5327, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
803,0,803,"tensor(0.7738, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
804,0,804,"tensor(0.8177, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
805,0,805,"tensor(0.8087, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
806,0,806,"tensor(0.8095, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
807,0,807,"tensor(1.2607, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
808,0,808,"tensor(1.0820, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
809,0,809,"tensor(0.9703, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
810,0,810,"tensor(0.9540, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
811,0,811,"tensor(0.8623, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
812,0,812,"tensor(0.6103, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
813,0,813,"tensor(0.6661, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
814,0,814,"tensor(1.3512, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
815,0,815,"tensor(0.8391, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
816,0,816,"tensor(0.8000, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
817,0,817,"tensor(0.8141, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
818,0,818,"tensor(0.8555, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
819,0,819,"tensor(0.7778, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
820,0,820,"tensor(0.9422, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
821,0,821,"tensor(0.7878, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
822,0,822,"tensor(0.6459, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
823,0,823,"tensor(0.6342, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
824,0,824,"tensor(0.8959, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
825,0,825,"tensor(0.9472, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
826,0,826,"tensor(0.7884, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
827,0,827,"tensor(0.6785, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
828,0,828,"tensor(0.5772, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
829,0,829,"tensor(0.7468, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
830,0,830,"tensor(0.9976, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
831,0,831,"tensor(0.6432, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
832,0,832,"tensor(0.8573, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
833,0,833,"tensor(0.6872, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
834,0,834,"tensor(0.9703, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
835,0,835,"tensor(0.7357, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
836,0,836,"tensor(0.8762, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
837,0,837,"tensor(0.8629, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
838,0,838,"tensor(0.7150, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
839,0,839,"tensor(0.7205, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
840,0,840,"tensor(1.1206, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
841,0,841,"tensor(0.8857, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
842,0,842,"tensor(0.7820, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
843,0,843,"tensor(0.6887, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
844,0,844,"tensor(0.6780, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
845,0,845,"tensor(0.9499, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
846,0,846,"tensor(1.1183, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
847,0,847,"tensor(0.9458, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
848,0,848,"tensor(0.7569, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
849,0,849,"tensor(1.2849, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
850,0,850,"tensor(0.7810, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
851,0,851,"tensor(0.8856, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
852,0,852,"tensor(0.8335, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
853,0,853,"tensor(0.8218, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
854,0,854,"tensor(0.7452, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
855,0,855,"tensor(0.7685, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
856,0,856,"tensor(0.9089, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
857,0,857,"tensor(1.0261, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
858,0,858,"tensor(0.7119, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
859,0,859,"tensor(0.6980, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
860,0,860,"tensor(0.6937, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
861,0,861,"tensor(0.7235, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
862,0,862,"tensor(0.6583, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
863,0,863,"tensor(0.6379, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
864,0,864,"tensor(0.7820, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
865,0,865,"tensor(0.9959, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
866,0,866,"tensor(0.9129, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
867,0,867,"tensor(0.6639, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
868,0,868,"tensor(0.7204, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
869,0,869,"tensor(0.7698, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
870,0,870,"tensor(0.8513, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
871,0,871,"tensor(0.7212, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
872,0,872,"tensor(0.9178, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
873,0,873,"tensor(1.0112, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
874,0,874,"tensor(1.1840, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
875,0,875,"tensor(0.6371, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
876,0,876,"tensor(0.6666, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
877,0,877,"tensor(1.2188, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
878,0,878,"tensor(0.9220, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
879,0,879,"tensor(0.8426, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
880,0,880,"tensor(0.6230, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
881,0,881,"tensor(0.7477, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
882,0,882,"tensor(0.9867, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
883,0,883,"tensor(0.9516, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
884,0,884,"tensor(0.8313, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
885,0,885,"tensor(1.0881, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
886,0,886,"tensor(1.2192, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
887,0,887,"tensor(0.6982, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
888,0,888,"tensor(0.9520, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
889,0,889,"tensor(0.9527, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
890,0,890,"tensor(1.1491, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
891,0,891,"tensor(1.0293, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
892,0,892,"tensor(0.5770, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
893,0,893,"tensor(0.5732, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
894,0,894,"tensor(0.8867, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
895,0,895,"tensor(0.6909, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
896,0,896,"tensor(0.8966, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
897,0,897,"tensor(0.8506, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
898,0,898,"tensor(0.9428, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
899,0,899,"tensor(0.7282, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
900,0,900,"tensor(0.9800, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
901,0,901,"tensor(1.6854, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
902,0,902,"tensor(1.2574, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
903,0,903,"tensor(0.6693, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
904,0,904,"tensor(0.6894, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
905,0,905,"tensor(1.0196, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
906,0,906,"tensor(0.8694, device='cuda:0', grad_fn=<NllLossBackward0>)",,,,
