,paper_id,gen_sum
1612,SP:e2d33c7331db7f52b84ad1018152564d91a9f126,"This paper proposes a method for continual learning. The proposed method is based on the idea of iterative gradient optimization (RGO). The authors propose to use a virtual feature encoding layer (FEL) to represent different network structures with only task descriptors. Experiments are conducted on CIFAR-100, MiniImageNet, and ImageNet."
1613,SP:e2d33c7331db7f52b84ad1018152564d91a9f126,"This paper proposes a method for continual learning. The proposed method is based on the idea of iterative gradient optimization (RGO). The authors propose to use a virtual feature encoding layer (FEL) to represent different network structures with only task descriptors. Experiments are conducted on CIFAR-100, MiniImageNet, and ImageNet."
1614,SP:e2d33c7331db7f52b84ad1018152564d91a9f126,"This paper proposes a method for continual learning. The proposed method is based on the idea of iterative gradient optimization (RGO). The authors propose to use a virtual feature encoding layer (FEL) to represent different network structures with only task descriptors. Experiments are conducted on CIFAR-100, MiniImageNet, and ImageNet."
1615,SP:511226b467019dcd85e9ebf8b9b56f8f1b3ef889,"This paper studies the properties and applications of aligned generative models. Specifically, the authors empirically analyze aligned models and provide answers to important questions regarding their nature. They find that the child model’s latent spaces are semantically aligned with those of the parent, inheriting incredibly rich semantics, even for distant data domains such as human faces and churches. They further show that zero-shot vision tasks may be performed in the child domain, while relying exclusively on supervision in the parent domain."
1616,SP:511226b467019dcd85e9ebf8b9b56f8f1b3ef889,"This paper studies the properties and applications of aligned generative models. Specifically, the authors empirically analyze aligned models and provide answers to important questions regarding their nature. They find that the child model’s latent spaces are semantically aligned with those of the parent, inheriting incredibly rich semantics, even for distant data domains such as human faces and churches. They further show that zero-shot vision tasks may be performed in the child domain, while relying exclusively on supervision in the parent domain."
1617,SP:511226b467019dcd85e9ebf8b9b56f8f1b3ef889,"This paper studies the properties and applications of aligned generative models. Specifically, the authors empirically analyze aligned models and provide answers to important questions regarding their nature. They find that the child model’s latent spaces are semantically aligned with those of the parent, inheriting incredibly rich semantics, even for distant data domains such as human faces and churches. They further show that zero-shot vision tasks may be performed in the child domain, while relying exclusively on supervision in the parent domain."
1618,SP:511226b467019dcd85e9ebf8b9b56f8f1b3ef889,"This paper studies the properties and applications of aligned generative models. Specifically, the authors empirically analyze aligned models and provide answers to important questions regarding their nature. They find that the child model’s latent spaces are semantically aligned with those of the parent, inheriting incredibly rich semantics, even for distant data domains such as human faces and churches. They further show that zero-shot vision tasks may be performed in the child domain, while relying exclusively on supervision in the parent domain."
1619,SP:0e13f831c211626195c118487f2fff36a6e293f6,"This paper proposes a relaxation of the Gromov-Wasserstein (GW) distance between two graphs based on Optimal Transport (OT). The authors argue that the GW distance imposes a coupling between all the nodes from the two considered graphs, which can be detrimental for tasks such as graph dictionary or partition learning. To alleviate this issue, the authors propose a new semi-relaxed version of the GW divergence, which relaxes the coupling between the nodes of the two graphs. The authors show that the proposed relaxation can lead to an efficient graph dictionary learning algorithm and demonstrate its relevance for complex tasks on graphs such as partitioning, clustering and completion."
1620,SP:0e13f831c211626195c118487f2fff36a6e293f6,"This paper proposes a relaxation of the Gromov-Wasserstein (GW) distance between two graphs based on Optimal Transport (OT). The authors argue that the GW distance imposes a coupling between all the nodes from the two considered graphs, which can be detrimental for tasks such as graph dictionary or partition learning. To alleviate this issue, the authors propose a new semi-relaxed version of the GW divergence, which relaxes the coupling between the nodes of the two graphs. The authors show that the proposed relaxation can lead to an efficient graph dictionary learning algorithm and demonstrate its relevance for complex tasks on graphs such as partitioning, clustering and completion."
1621,SP:0e13f831c211626195c118487f2fff36a6e293f6,"This paper proposes a relaxation of the Gromov-Wasserstein (GW) distance between two graphs based on Optimal Transport (OT). The authors argue that the GW distance imposes a coupling between all the nodes from the two considered graphs, which can be detrimental for tasks such as graph dictionary or partition learning. To alleviate this issue, the authors propose a new semi-relaxed version of the GW divergence, which relaxes the coupling between the nodes of the two graphs. The authors show that the proposed relaxation can lead to an efficient graph dictionary learning algorithm and demonstrate its relevance for complex tasks on graphs such as partitioning, clustering and completion."
1622,SP:0e13f831c211626195c118487f2fff36a6e293f6,"This paper proposes a relaxation of the Gromov-Wasserstein (GW) distance between two graphs based on Optimal Transport (OT). The authors argue that the GW distance imposes a coupling between all the nodes from the two considered graphs, which can be detrimental for tasks such as graph dictionary or partition learning. To alleviate this issue, the authors propose a new semi-relaxed version of the GW divergence, which relaxes the coupling between the nodes of the two graphs. The authors show that the proposed relaxation can lead to an efficient graph dictionary learning algorithm and demonstrate its relevance for complex tasks on graphs such as partitioning, clustering and completion."
1623,SP:d6d144be11230070ae9395db70b7c7743540bad4,"This paper proposes a method for modeling systematic suboptimality in human behavior. The method is based on the Boltzmann policy distribution (BPD), which is a prior over human policies and adapts via Bayesian inference to capture systematic deviations by observing human actions during a single episode. The BPD is difficult to compute and represent because policies lie in a high-dimensional continuous space, but the authors leverage tools from generative and sequence models to enable efficient sampling and inference. They show that the BPD enables prediction of human behavior and human-AI collaboration equally as well as imitation learning-based human models while using far less data."
1624,SP:d6d144be11230070ae9395db70b7c7743540bad4,"This paper proposes a method for modeling systematic suboptimality in human behavior. The method is based on the Boltzmann policy distribution (BPD), which is a prior over human policies and adapts via Bayesian inference to capture systematic deviations by observing human actions during a single episode. The BPD is difficult to compute and represent because policies lie in a high-dimensional continuous space, but the authors leverage tools from generative and sequence models to enable efficient sampling and inference. They show that the BPD enables prediction of human behavior and human-AI collaboration equally as well as imitation learning-based human models while using far less data."
1625,SP:d6d144be11230070ae9395db70b7c7743540bad4,"This paper proposes a method for modeling systematic suboptimality in human behavior. The method is based on the Boltzmann policy distribution (BPD), which is a prior over human policies and adapts via Bayesian inference to capture systematic deviations by observing human actions during a single episode. The BPD is difficult to compute and represent because policies lie in a high-dimensional continuous space, but the authors leverage tools from generative and sequence models to enable efficient sampling and inference. They show that the BPD enables prediction of human behavior and human-AI collaboration equally as well as imitation learning-based human models while using far less data."
1626,SP:d6d144be11230070ae9395db70b7c7743540bad4,"This paper proposes a method for modeling systematic suboptimality in human behavior. The method is based on the Boltzmann policy distribution (BPD), which is a prior over human policies and adapts via Bayesian inference to capture systematic deviations by observing human actions during a single episode. The BPD is difficult to compute and represent because policies lie in a high-dimensional continuous space, but the authors leverage tools from generative and sequence models to enable efficient sampling and inference. They show that the BPD enables prediction of human behavior and human-AI collaboration equally as well as imitation learning-based human models while using far less data."
1627,SP:401ef5fe2022e926b0321258efac1f369f186ace,"This paper proposes a data-free post-training quantization method, called SQuant, which can quantize networks on inference-only devices with low computation and memory requirements. The authors decompose and approximate the Hessian-based optimization objective into three diagonal sub-items, which have different areas corresponding to three dimensions of weight tensor: element-wise, kernel-wise and output channel-wise. Then, the authors progressively compose sub-item and propose a novel data free optimization objective in the discrete domain, minimizing Constrained Absolute Sum of Error (or CASE in short). The authors also design an efficient algorithm without back-propagation to further reduce the computation complexity of the objective solver."
1628,SP:401ef5fe2022e926b0321258efac1f369f186ace,"This paper proposes a data-free post-training quantization method, called SQuant, which can quantize networks on inference-only devices with low computation and memory requirements. The authors decompose and approximate the Hessian-based optimization objective into three diagonal sub-items, which have different areas corresponding to three dimensions of weight tensor: element-wise, kernel-wise and output channel-wise. Then, the authors progressively compose sub-item and propose a novel data free optimization objective in the discrete domain, minimizing Constrained Absolute Sum of Error (or CASE in short). The authors also design an efficient algorithm without back-propagation to further reduce the computation complexity of the objective solver."
1629,SP:401ef5fe2022e926b0321258efac1f369f186ace,"This paper proposes a data-free post-training quantization method, called SQuant, which can quantize networks on inference-only devices with low computation and memory requirements. The authors decompose and approximate the Hessian-based optimization objective into three diagonal sub-items, which have different areas corresponding to three dimensions of weight tensor: element-wise, kernel-wise and output channel-wise. Then, the authors progressively compose sub-item and propose a novel data free optimization objective in the discrete domain, minimizing Constrained Absolute Sum of Error (or CASE in short). The authors also design an efficient algorithm without back-propagation to further reduce the computation complexity of the objective solver."
1630,SP:401ef5fe2022e926b0321258efac1f369f186ace,"This paper proposes a data-free post-training quantization method, called SQuant, which can quantize networks on inference-only devices with low computation and memory requirements. The authors decompose and approximate the Hessian-based optimization objective into three diagonal sub-items, which have different areas corresponding to three dimensions of weight tensor: element-wise, kernel-wise and output channel-wise. Then, the authors progressively compose sub-item and propose a novel data free optimization objective in the discrete domain, minimizing Constrained Absolute Sum of Error (or CASE in short). The authors also design an efficient algorithm without back-propagation to further reduce the computation complexity of the objective solver."
1631,SP:fa4bc3f6ad3f2a0113a930fb49d68660d63910e8,"This paper proposes a method for time series segmentation based on a neural network architecture. The proposed method, SegTime, finds precise breakpoints, obviates sliding windows, handles long-term dependencies, and is insensitive to the label changing frequency. The method is evaluated on a variety of tasks, including stock market partitioning, sleep stage labelling, and human activity recognition."
1632,SP:fa4bc3f6ad3f2a0113a930fb49d68660d63910e8,"This paper proposes a method for time series segmentation based on a neural network architecture. The proposed method, SegTime, finds precise breakpoints, obviates sliding windows, handles long-term dependencies, and is insensitive to the label changing frequency. The method is evaluated on a variety of tasks, including stock market partitioning, sleep stage labelling, and human activity recognition."
1633,SP:fa4bc3f6ad3f2a0113a930fb49d68660d63910e8,"This paper proposes a method for time series segmentation based on a neural network architecture. The proposed method, SegTime, finds precise breakpoints, obviates sliding windows, handles long-term dependencies, and is insensitive to the label changing frequency. The method is evaluated on a variety of tasks, including stock market partitioning, sleep stage labelling, and human activity recognition."
1634,SP:fa4bc3f6ad3f2a0113a930fb49d68660d63910e8,"This paper proposes a method for time series segmentation based on a neural network architecture. The proposed method, SegTime, finds precise breakpoints, obviates sliding windows, handles long-term dependencies, and is insensitive to the label changing frequency. The method is evaluated on a variety of tasks, including stock market partitioning, sleep stage labelling, and human activity recognition."
1635,SP:8ad1b170f0392a132a3816c9cd28fb7332343e65,"This paper proposes a decomposition based explanation for Graph Neural Networks (GNNs). The main idea is to decompose the information generation and aggregation mechanism of GNNs, which allows tracking the contributions of specific components of the input graph to the final prediction. Based on this, the authors further design a subgraph level interpretation algorithm to reveal complex interactions between graph nodes that are overlooked by previous methods. The efficiency of the algorithm can be further improved by utilizing GNN characteristics. Experiments on synthetic and real-world datasets demonstrate the effectiveness of the proposed method."
1636,SP:8ad1b170f0392a132a3816c9cd28fb7332343e65,"This paper proposes a decomposition based explanation for Graph Neural Networks (GNNs). The main idea is to decompose the information generation and aggregation mechanism of GNNs, which allows tracking the contributions of specific components of the input graph to the final prediction. Based on this, the authors further design a subgraph level interpretation algorithm to reveal complex interactions between graph nodes that are overlooked by previous methods. The efficiency of the algorithm can be further improved by utilizing GNN characteristics. Experiments on synthetic and real-world datasets demonstrate the effectiveness of the proposed method."
1637,SP:8ad1b170f0392a132a3816c9cd28fb7332343e65,"This paper proposes a decomposition based explanation for Graph Neural Networks (GNNs). The main idea is to decompose the information generation and aggregation mechanism of GNNs, which allows tracking the contributions of specific components of the input graph to the final prediction. Based on this, the authors further design a subgraph level interpretation algorithm to reveal complex interactions between graph nodes that are overlooked by previous methods. The efficiency of the algorithm can be further improved by utilizing GNN characteristics. Experiments on synthetic and real-world datasets demonstrate the effectiveness of the proposed method."
1638,SP:8ad1b170f0392a132a3816c9cd28fb7332343e65,"This paper proposes a decomposition based explanation for Graph Neural Networks (GNNs). The main idea is to decompose the information generation and aggregation mechanism of GNNs, which allows tracking the contributions of specific components of the input graph to the final prediction. Based on this, the authors further design a subgraph level interpretation algorithm to reveal complex interactions between graph nodes that are overlooked by previous methods. The efficiency of the algorithm can be further improved by utilizing GNN characteristics. Experiments on synthetic and real-world datasets demonstrate the effectiveness of the proposed method."
1639,SP:b28a9d1ad4c539d07d53e39376cbd76024d7745c,"This paper proposes a new downsampling layer, DiffStride, that learns the size of a cropping mask in the Fourier domain. The authors claim that this allows to find better configurations at a lower computational cost. Experiments on audio and image classification show the generality and effectiveness of the proposed method."
1640,SP:b28a9d1ad4c539d07d53e39376cbd76024d7745c,"This paper proposes a new downsampling layer, DiffStride, that learns the size of a cropping mask in the Fourier domain. The authors claim that this allows to find better configurations at a lower computational cost. Experiments on audio and image classification show the generality and effectiveness of the proposed method."
1641,SP:b28a9d1ad4c539d07d53e39376cbd76024d7745c,"This paper proposes a new downsampling layer, DiffStride, that learns the size of a cropping mask in the Fourier domain. The authors claim that this allows to find better configurations at a lower computational cost. Experiments on audio and image classification show the generality and effectiveness of the proposed method."
1642,SP:b28a9d1ad4c539d07d53e39376cbd76024d7745c,"This paper proposes a new downsampling layer, DiffStride, that learns the size of a cropping mask in the Fourier domain. The authors claim that this allows to find better configurations at a lower computational cost. Experiments on audio and image classification show the generality and effectiveness of the proposed method."
1643,SP:54cdc6fe43ed138231f26daf699119f2a16473d0,"This paper proposes a new collective robustness certificate for softly local models, where each output is dependent on the entire input but assigns different levels of importance to different input regions (e.g. based on their proximity in the image). The certificate is based on a novel localized randomized smoothing approach, where the random perturbation strength for different input region is proportional to their importance for the outputs. The proposed method yields strong collective guarantees while maintaining high prediction quality on both image segmentation and node classification tasks."
1644,SP:54cdc6fe43ed138231f26daf699119f2a16473d0,"This paper proposes a new collective robustness certificate for softly local models, where each output is dependent on the entire input but assigns different levels of importance to different input regions (e.g. based on their proximity in the image). The certificate is based on a novel localized randomized smoothing approach, where the random perturbation strength for different input region is proportional to their importance for the outputs. The proposed method yields strong collective guarantees while maintaining high prediction quality on both image segmentation and node classification tasks."
1645,SP:54cdc6fe43ed138231f26daf699119f2a16473d0,"This paper proposes a new collective robustness certificate for softly local models, where each output is dependent on the entire input but assigns different levels of importance to different input regions (e.g. based on their proximity in the image). The certificate is based on a novel localized randomized smoothing approach, where the random perturbation strength for different input region is proportional to their importance for the outputs. The proposed method yields strong collective guarantees while maintaining high prediction quality on both image segmentation and node classification tasks."
1646,SP:54cdc6fe43ed138231f26daf699119f2a16473d0,"This paper proposes a new collective robustness certificate for softly local models, where each output is dependent on the entire input but assigns different levels of importance to different input regions (e.g. based on their proximity in the image). The certificate is based on a novel localized randomized smoothing approach, where the random perturbation strength for different input region is proportional to their importance for the outputs. The proposed method yields strong collective guarantees while maintaining high prediction quality on both image segmentation and node classification tasks."
1647,SP:aacc31e83886c4c997412a1e51090202075eda86,"This paper proposes a method for embedding domain-specific inductive biases in normalizing flows. The method is based on embedding the embeddings of differentiable probabilistic models into equivalent bijective transformations. The proposed method is evaluated on a variety of structured inference problems, and compared with a number of baselines. The results show that the proposed method outperforms the baselines in most cases."
1648,SP:aacc31e83886c4c997412a1e51090202075eda86,"This paper proposes a method for embedding domain-specific inductive biases in normalizing flows. The method is based on embedding the embeddings of differentiable probabilistic models into equivalent bijective transformations. The proposed method is evaluated on a variety of structured inference problems, and compared with a number of baselines. The results show that the proposed method outperforms the baselines in most cases."
1649,SP:aacc31e83886c4c997412a1e51090202075eda86,"This paper proposes a method for embedding domain-specific inductive biases in normalizing flows. The method is based on embedding the embeddings of differentiable probabilistic models into equivalent bijective transformations. The proposed method is evaluated on a variety of structured inference problems, and compared with a number of baselines. The results show that the proposed method outperforms the baselines in most cases."
1650,SP:aacc31e83886c4c997412a1e51090202075eda86,"This paper proposes a method for embedding domain-specific inductive biases in normalizing flows. The method is based on embedding the embeddings of differentiable probabilistic models into equivalent bijective transformations. The proposed method is evaluated on a variety of structured inference problems, and compared with a number of baselines. The results show that the proposed method outperforms the baselines in most cases."
1651,SP:825a254c0725008143b260ead840ae35f9f096d1,"This paper investigates the ability of text-only language models (LMs) to learn to tie a word for which they have learned a representation, to its actual use in the world. The authors test whether the LMs can learn to map an entire conceptual domain (e.g., direction or colour) onto a grounded world representation given only a small number of examples. For example, they show a model what the word “left” means using a textual depiction of a grid world, and assess how well it can generalise to related concepts, for example, “right”, in a similar grid world. They investigate a range of generative language models of varying sizes and show that although the smaller models struggle to perform this mapping, the largest model can not only learn to ground the concepts that it is explicitly taught, but also appears to generalize to several instances of unseen concepts as well."
1652,SP:825a254c0725008143b260ead840ae35f9f096d1,"This paper investigates the ability of text-only language models (LMs) to learn to tie a word for which they have learned a representation, to its actual use in the world. The authors test whether the LMs can learn to map an entire conceptual domain (e.g., direction or colour) onto a grounded world representation given only a small number of examples. For example, they show a model what the word “left” means using a textual depiction of a grid world, and assess how well it can generalise to related concepts, for example, “right”, in a similar grid world. They investigate a range of generative language models of varying sizes and show that although the smaller models struggle to perform this mapping, the largest model can not only learn to ground the concepts that it is explicitly taught, but also appears to generalize to several instances of unseen concepts as well."
1653,SP:825a254c0725008143b260ead840ae35f9f096d1,"This paper investigates the ability of text-only language models (LMs) to learn to tie a word for which they have learned a representation, to its actual use in the world. The authors test whether the LMs can learn to map an entire conceptual domain (e.g., direction or colour) onto a grounded world representation given only a small number of examples. For example, they show a model what the word “left” means using a textual depiction of a grid world, and assess how well it can generalise to related concepts, for example, “right”, in a similar grid world. They investigate a range of generative language models of varying sizes and show that although the smaller models struggle to perform this mapping, the largest model can not only learn to ground the concepts that it is explicitly taught, but also appears to generalize to several instances of unseen concepts as well."
1654,SP:825a254c0725008143b260ead840ae35f9f096d1,"This paper investigates the ability of text-only language models (LMs) to learn to tie a word for which they have learned a representation, to its actual use in the world. The authors test whether the LMs can learn to map an entire conceptual domain (e.g., direction or colour) onto a grounded world representation given only a small number of examples. For example, they show a model what the word “left” means using a textual depiction of a grid world, and assess how well it can generalise to related concepts, for example, “right”, in a similar grid world. They investigate a range of generative language models of varying sizes and show that although the smaller models struggle to perform this mapping, the largest model can not only learn to ground the concepts that it is explicitly taught, but also appears to generalize to several instances of unseen concepts as well."
1655,SP:702029739062693e3f96051cbb38f20c53f2a223,"This paper studies the problem of emergent language in the context of reinforcement learning. In particular, the authors argue that shaped rewards can bias the semantics of the learned language, significantly change the entropy of the language, and mask the potential effects of other environmental variables of interest. The authors use a simple sender-receiver navigation game to demonstrate how shaped rewards are intentionally designed conflicts with the basic premise that emergent phenomena arising from basic principles."
1656,SP:702029739062693e3f96051cbb38f20c53f2a223,"This paper studies the problem of emergent language in the context of reinforcement learning. In particular, the authors argue that shaped rewards can bias the semantics of the learned language, significantly change the entropy of the language, and mask the potential effects of other environmental variables of interest. The authors use a simple sender-receiver navigation game to demonstrate how shaped rewards are intentionally designed conflicts with the basic premise that emergent phenomena arising from basic principles."
1657,SP:702029739062693e3f96051cbb38f20c53f2a223,"This paper studies the problem of emergent language in the context of reinforcement learning. In particular, the authors argue that shaped rewards can bias the semantics of the learned language, significantly change the entropy of the language, and mask the potential effects of other environmental variables of interest. The authors use a simple sender-receiver navigation game to demonstrate how shaped rewards are intentionally designed conflicts with the basic premise that emergent phenomena arising from basic principles."
1658,SP:702029739062693e3f96051cbb38f20c53f2a223,"This paper studies the problem of emergent language in the context of reinforcement learning. In particular, the authors argue that shaped rewards can bias the semantics of the learned language, significantly change the entropy of the language, and mask the potential effects of other environmental variables of interest. The authors use a simple sender-receiver navigation game to demonstrate how shaped rewards are intentionally designed conflicts with the basic premise that emergent phenomena arising from basic principles."
1659,SP:146ef14e569e10172a7dc602acd3fadf2c3bef8b,"This paper proposes an unsupervised cross-lingual learning method, called importance-weighted domain alignment (IWDA), that performs representation alignment, prior shift estimation, and correction. The authors show that invariance of the feature representations strongly correlates with transfer performance, and distributional shift in class priors between data in the source and target languages negatively affects performance. To address this issue, the authors propose an importance weighted domain alignment method, IWDA, which is based on importance weighting. Experiments show that the proposed method outperforms the state-of-the-art in terms of zero-shot transfer performance."
1660,SP:146ef14e569e10172a7dc602acd3fadf2c3bef8b,"This paper proposes an unsupervised cross-lingual learning method, called importance-weighted domain alignment (IWDA), that performs representation alignment, prior shift estimation, and correction. The authors show that invariance of the feature representations strongly correlates with transfer performance, and distributional shift in class priors between data in the source and target languages negatively affects performance. To address this issue, the authors propose an importance weighted domain alignment method, IWDA, which is based on importance weighting. Experiments show that the proposed method outperforms the state-of-the-art in terms of zero-shot transfer performance."
1661,SP:146ef14e569e10172a7dc602acd3fadf2c3bef8b,"This paper proposes an unsupervised cross-lingual learning method, called importance-weighted domain alignment (IWDA), that performs representation alignment, prior shift estimation, and correction. The authors show that invariance of the feature representations strongly correlates with transfer performance, and distributional shift in class priors between data in the source and target languages negatively affects performance. To address this issue, the authors propose an importance weighted domain alignment method, IWDA, which is based on importance weighting. Experiments show that the proposed method outperforms the state-of-the-art in terms of zero-shot transfer performance."
1662,SP:146ef14e569e10172a7dc602acd3fadf2c3bef8b,"This paper proposes an unsupervised cross-lingual learning method, called importance-weighted domain alignment (IWDA), that performs representation alignment, prior shift estimation, and correction. The authors show that invariance of the feature representations strongly correlates with transfer performance, and distributional shift in class priors between data in the source and target languages negatively affects performance. To address this issue, the authors propose an importance weighted domain alignment method, IWDA, which is based on importance weighting. Experiments show that the proposed method outperforms the state-of-the-art in terms of zero-shot transfer performance."
1663,SP:461ed47339e08dafea90a7c015d2f20e534daeb7,"This paper proposes a bootstrapping-based meta-learning algorithm for model-free agents. The algorithm first bootstraps a target from the metalearner, then optimises the meta-learner by minimising the distance to that target under a chosen (pseudo-)metric. The authors establish conditions that guarantee performance improvements and show that the metric can control meta-optimisation. The bootstrapped mechanism can extend the effective meta learning horizon without requiring backpropagation through all updates."
1664,SP:461ed47339e08dafea90a7c015d2f20e534daeb7,"This paper proposes a bootstrapping-based meta-learning algorithm for model-free agents. The algorithm first bootstraps a target from the metalearner, then optimises the meta-learner by minimising the distance to that target under a chosen (pseudo-)metric. The authors establish conditions that guarantee performance improvements and show that the metric can control meta-optimisation. The bootstrapped mechanism can extend the effective meta learning horizon without requiring backpropagation through all updates."
1665,SP:461ed47339e08dafea90a7c015d2f20e534daeb7,"This paper proposes a bootstrapping-based meta-learning algorithm for model-free agents. The algorithm first bootstraps a target from the metalearner, then optimises the meta-learner by minimising the distance to that target under a chosen (pseudo-)metric. The authors establish conditions that guarantee performance improvements and show that the metric can control meta-optimisation. The bootstrapped mechanism can extend the effective meta learning horizon without requiring backpropagation through all updates."
1666,SP:461ed47339e08dafea90a7c015d2f20e534daeb7,"This paper proposes a bootstrapping-based meta-learning algorithm for model-free agents. The algorithm first bootstraps a target from the metalearner, then optimises the meta-learner by minimising the distance to that target under a chosen (pseudo-)metric. The authors establish conditions that guarantee performance improvements and show that the metric can control meta-optimisation. The bootstrapped mechanism can extend the effective meta learning horizon without requiring backpropagation through all updates."
1667,SP:49435d70bf8e16d5dbf34577cf8d3a5b21b1f25a,"This paper studies the generalization ability of model-based reinforcement learning agents in comparison to their model-free counterparts. Specifically, the authors focus on MuZero [64], a powerful model based agent, and evaluate its performance on both procedural and task generalization. They identify three factors of procedural generalization—planning, self-supervised representation learning, and procedural data diversity—and show that by combining these techniques, MuZero achieves state-of-the art generalization performance and data efficiency on Procgen [9]. However, these factors do not always provide the same benefits for task generalisation in Meta-World [81], indicating that transfer remains a challenge. Overall, this paper suggests that building generalizable agents requires moving beyond the single-task, model-Free paradigm and towards self- supervised model based agents that are trained in rich, procedural, multi-task environments."
1668,SP:49435d70bf8e16d5dbf34577cf8d3a5b21b1f25a,"This paper studies the generalization ability of model-based reinforcement learning agents in comparison to their model-free counterparts. Specifically, the authors focus on MuZero [64], a powerful model based agent, and evaluate its performance on both procedural and task generalization. They identify three factors of procedural generalization—planning, self-supervised representation learning, and procedural data diversity—and show that by combining these techniques, MuZero achieves state-of-the art generalization performance and data efficiency on Procgen [9]. However, these factors do not always provide the same benefits for task generalisation in Meta-World [81], indicating that transfer remains a challenge. Overall, this paper suggests that building generalizable agents requires moving beyond the single-task, model-Free paradigm and towards self- supervised model based agents that are trained in rich, procedural, multi-task environments."
1669,SP:49435d70bf8e16d5dbf34577cf8d3a5b21b1f25a,"This paper studies the generalization ability of model-based reinforcement learning agents in comparison to their model-free counterparts. Specifically, the authors focus on MuZero [64], a powerful model based agent, and evaluate its performance on both procedural and task generalization. They identify three factors of procedural generalization—planning, self-supervised representation learning, and procedural data diversity—and show that by combining these techniques, MuZero achieves state-of-the art generalization performance and data efficiency on Procgen [9]. However, these factors do not always provide the same benefits for task generalisation in Meta-World [81], indicating that transfer remains a challenge. Overall, this paper suggests that building generalizable agents requires moving beyond the single-task, model-Free paradigm and towards self- supervised model based agents that are trained in rich, procedural, multi-task environments."
1670,SP:49435d70bf8e16d5dbf34577cf8d3a5b21b1f25a,"This paper studies the generalization ability of model-based reinforcement learning agents in comparison to their model-free counterparts. Specifically, the authors focus on MuZero [64], a powerful model based agent, and evaluate its performance on both procedural and task generalization. They identify three factors of procedural generalization—planning, self-supervised representation learning, and procedural data diversity—and show that by combining these techniques, MuZero achieves state-of-the art generalization performance and data efficiency on Procgen [9]. However, these factors do not always provide the same benefits for task generalisation in Meta-World [81], indicating that transfer remains a challenge. Overall, this paper suggests that building generalizable agents requires moving beyond the single-task, model-Free paradigm and towards self- supervised model based agents that are trained in rich, procedural, multi-task environments."
1671,SP:ba80e35d452d894181d51624183b60541c0f3704,"This paper proposes a graph deconvolution network (GDN) to learn graph structure from data. The main idea is to unroll and truncate proximal gradient iterations to arrive at a parameterized neural network architecture that can learn a distribution of graphs in a supervised fashion, and perform link prediction or edge-weight regression tasks by adapting the loss function. Since GDN directly operate on, combine, and refine graph objects (instead of node features), GDNs are inherently inductive and can generalize to larger-sized graphs after training. The experimental results on the Human Connectome Project-Young Adult neuroimaging dataset demonstrate the robustness and representation power of GDN."
1672,SP:ba80e35d452d894181d51624183b60541c0f3704,"This paper proposes a graph deconvolution network (GDN) to learn graph structure from data. The main idea is to unroll and truncate proximal gradient iterations to arrive at a parameterized neural network architecture that can learn a distribution of graphs in a supervised fashion, and perform link prediction or edge-weight regression tasks by adapting the loss function. Since GDN directly operate on, combine, and refine graph objects (instead of node features), GDNs are inherently inductive and can generalize to larger-sized graphs after training. The experimental results on the Human Connectome Project-Young Adult neuroimaging dataset demonstrate the robustness and representation power of GDN."
1673,SP:ba80e35d452d894181d51624183b60541c0f3704,"This paper proposes a graph deconvolution network (GDN) to learn graph structure from data. The main idea is to unroll and truncate proximal gradient iterations to arrive at a parameterized neural network architecture that can learn a distribution of graphs in a supervised fashion, and perform link prediction or edge-weight regression tasks by adapting the loss function. Since GDN directly operate on, combine, and refine graph objects (instead of node features), GDNs are inherently inductive and can generalize to larger-sized graphs after training. The experimental results on the Human Connectome Project-Young Adult neuroimaging dataset demonstrate the robustness and representation power of GDN."
1674,SP:ba80e35d452d894181d51624183b60541c0f3704,"This paper proposes a graph deconvolution network (GDN) to learn graph structure from data. The main idea is to unroll and truncate proximal gradient iterations to arrive at a parameterized neural network architecture that can learn a distribution of graphs in a supervised fashion, and perform link prediction or edge-weight regression tasks by adapting the loss function. Since GDN directly operate on, combine, and refine graph objects (instead of node features), GDNs are inherently inductive and can generalize to larger-sized graphs after training. The experimental results on the Human Connectome Project-Young Adult neuroimaging dataset demonstrate the robustness and representation power of GDN."
1675,SP:91fd4189bf04aca4ccd1288ec8459e1edb29d378,This paper proposes a reinforcement learning algorithm for reward shaping that learns to construct a shaping-reward function that is tailored to the task. The algorithm is based on a Markov game between two agents. The first agent (Shaper) uses switching controls to determine which states to add shaping rewards and their optimal values while the other agent (Controller) learns the optimal policy for the task using these shaped rewards. Theoretical analysis is provided to show that the proposed algorithm is able to converge to the optimal reward function. Experiments are conducted on a variety of tasks and show the effectiveness of the proposed method.
1676,SP:91fd4189bf04aca4ccd1288ec8459e1edb29d378,This paper proposes a reinforcement learning algorithm for reward shaping that learns to construct a shaping-reward function that is tailored to the task. The algorithm is based on a Markov game between two agents. The first agent (Shaper) uses switching controls to determine which states to add shaping rewards and their optimal values while the other agent (Controller) learns the optimal policy for the task using these shaped rewards. Theoretical analysis is provided to show that the proposed algorithm is able to converge to the optimal reward function. Experiments are conducted on a variety of tasks and show the effectiveness of the proposed method.
