,paper_id,gen_sum
2188,SP:0d77c22df0830cb675b11ad883d014e3a1933c8e,"This paper studies the problem of algorithmic differentiation of nonsmooth problems in deep learning. The authors propose to use double precision (ReLU) instead of ReLU(0) as the default precision for backpropagation. They show that the double precision can be used to improve the test accuracy of deep learning models. They also show that using double precision is equivalent to using batch norm and batch norm-norm-adam. They evaluate their method on MNIST, CIFAR-10, SVHN, and ImageNet."
2189,SP:0d77c22df0830cb675b11ad883d014e3a1933c8e,"This paper studies the problem of algorithmic differentiation of nonsmooth problems in deep learning. The authors propose to use double precision (ReLU) instead of ReLU(0) as the default precision for backpropagation. They show that the double precision can be used to improve the test accuracy of deep learning models. They also show that using double precision is equivalent to using batch norm and batch norm-norm-adam. They evaluate their method on MNIST, CIFAR-10, SVHN, and ImageNet."
2190,SP:0d77c22df0830cb675b11ad883d014e3a1933c8e,"This paper studies the problem of algorithmic differentiation of nonsmooth problems in deep learning. The authors propose to use double precision (ReLU) instead of ReLU(0) as the default precision for backpropagation. They show that the double precision can be used to improve the test accuracy of deep learning models. They also show that using double precision is equivalent to using batch norm and batch norm-norm-adam. They evaluate their method on MNIST, CIFAR-10, SVHN, and ImageNet."
2191,SP:0d77c22df0830cb675b11ad883d014e3a1933c8e,"This paper studies the problem of algorithmic differentiation of nonsmooth problems in deep learning. The authors propose to use double precision (ReLU) instead of ReLU(0) as the default precision for backpropagation. They show that the double precision can be used to improve the test accuracy of deep learning models. They also show that using double precision is equivalent to using batch norm and batch norm-norm-adam. They evaluate their method on MNIST, CIFAR-10, SVHN, and ImageNet."
2192,SP:73e6281bf556a6ae92bdcf8d68e6e8973bc8b56b,"This paper proposes a method for minimizing information in reinforcement learning (RL) algorithms. The main idea is to learn a latent-space model for the policy, and then use the latent space model to estimate the reward of the policy. The authors show that this method can be used to reduce the information bottleneck in RL algorithms. They also show that the proposed method can achieve better performance than previous methods."
2193,SP:73e6281bf556a6ae92bdcf8d68e6e8973bc8b56b,"This paper proposes a method for minimizing information in reinforcement learning (RL) algorithms. The main idea is to learn a latent-space model for the policy, and then use the latent space model to estimate the reward of the policy. The authors show that this method can be used to reduce the information bottleneck in RL algorithms. They also show that the proposed method can achieve better performance than previous methods."
2194,SP:73e6281bf556a6ae92bdcf8d68e6e8973bc8b56b,"This paper proposes a method for minimizing information in reinforcement learning (RL) algorithms. The main idea is to learn a latent-space model for the policy, and then use the latent space model to estimate the reward of the policy. The authors show that this method can be used to reduce the information bottleneck in RL algorithms. They also show that the proposed method can achieve better performance than previous methods."
2195,SP:73e6281bf556a6ae92bdcf8d68e6e8973bc8b56b,"This paper proposes a method for minimizing information in reinforcement learning (RL) algorithms. The main idea is to learn a latent-space model for the policy, and then use the latent space model to estimate the reward of the policy. The authors show that this method can be used to reduce the information bottleneck in RL algorithms. They also show that the proposed method can achieve better performance than previous methods."
2196,SP:dff08f0b290f3d138fd0299933052f3dc363b2d3,This paper proposes a spectral attention network (SAN) for graph neural networks (GNNs). The main idea is to use the full Laplacian spectrum to encode node features and then use the learned positional encoding (LPE) to extract node features from node features. The proposed model is evaluated on several graph datasets and compared to state-of-the-art GNNs.
2197,SP:dff08f0b290f3d138fd0299933052f3dc363b2d3,This paper proposes a spectral attention network (SAN) for graph neural networks (GNNs). The main idea is to use the full Laplacian spectrum to encode node features and then use the learned positional encoding (LPE) to extract node features from node features. The proposed model is evaluated on several graph datasets and compared to state-of-the-art GNNs.
2198,SP:dff08f0b290f3d138fd0299933052f3dc363b2d3,This paper proposes a spectral attention network (SAN) for graph neural networks (GNNs). The main idea is to use the full Laplacian spectrum to encode node features and then use the learned positional encoding (LPE) to extract node features from node features. The proposed model is evaluated on several graph datasets and compared to state-of-the-art GNNs.
2199,SP:dff08f0b290f3d138fd0299933052f3dc363b2d3,This paper proposes a spectral attention network (SAN) for graph neural networks (GNNs). The main idea is to use the full Laplacian spectrum to encode node features and then use the learned positional encoding (LPE) to extract node features from node features. The proposed model is evaluated on several graph datasets and compared to state-of-the-art GNNs.
2200,SP:f2bee0c4a6c558970538b422e5e36750447cd9bc,This paper studies the problem of two-alternate elections in which the state variable is unknown to the voters. The authors propose a Bayesian Nash equilibrium for this problem. The main contribution of this paper is to show that the Bayes Nash equilibrium can be obtained by considering the private information of the voters and the private signals of the state variables. The paper is well-written and easy to follow. 
2201,SP:f2bee0c4a6c558970538b422e5e36750447cd9bc,This paper studies the problem of two-alternate elections in which the state variable is unknown to the voters. The authors propose a Bayesian Nash equilibrium for this problem. The main contribution of this paper is to show that the Bayes Nash equilibrium can be obtained by considering the private information of the voters and the private signals of the state variables. The paper is well-written and easy to follow. 
2202,SP:f2bee0c4a6c558970538b422e5e36750447cd9bc,This paper studies the problem of two-alternate elections in which the state variable is unknown to the voters. The authors propose a Bayesian Nash equilibrium for this problem. The main contribution of this paper is to show that the Bayes Nash equilibrium can be obtained by considering the private information of the voters and the private signals of the state variables. The paper is well-written and easy to follow. 
2203,SP:f2bee0c4a6c558970538b422e5e36750447cd9bc,This paper studies the problem of two-alternate elections in which the state variable is unknown to the voters. The authors propose a Bayesian Nash equilibrium for this problem. The main contribution of this paper is to show that the Bayes Nash equilibrium can be obtained by considering the private information of the voters and the private signals of the state variables. The paper is well-written and easy to follow. 
2204,SP:0823bd0dbb8045648e81a4c93e9782069cf2c605,This paper studies the problem of finding the Hessian of a neural network with overparameterized parameters. The authors consider the case of deep linear networks with rectified and hyperbolic tangent networks. The main contribution of this paper is to provide a theoretical analysis of the rank deficiency of the neural network. The paper is well-written and well-motivated. The theoretical analysis is well motivated and the paper is easy to follow. 
2205,SP:0823bd0dbb8045648e81a4c93e9782069cf2c605,This paper studies the problem of finding the Hessian of a neural network with overparameterized parameters. The authors consider the case of deep linear networks with rectified and hyperbolic tangent networks. The main contribution of this paper is to provide a theoretical analysis of the rank deficiency of the neural network. The paper is well-written and well-motivated. The theoretical analysis is well motivated and the paper is easy to follow. 
2206,SP:0823bd0dbb8045648e81a4c93e9782069cf2c605,This paper studies the problem of finding the Hessian of a neural network with overparameterized parameters. The authors consider the case of deep linear networks with rectified and hyperbolic tangent networks. The main contribution of this paper is to provide a theoretical analysis of the rank deficiency of the neural network. The paper is well-written and well-motivated. The theoretical analysis is well motivated and the paper is easy to follow. 
2207,SP:0823bd0dbb8045648e81a4c93e9782069cf2c605,This paper studies the problem of finding the Hessian of a neural network with overparameterized parameters. The authors consider the case of deep linear networks with rectified and hyperbolic tangent networks. The main contribution of this paper is to provide a theoretical analysis of the rank deficiency of the neural network. The paper is well-written and well-motivated. The theoretical analysis is well motivated and the paper is easy to follow. 
2208,SP:24cdcb12fca34680d8b34bc61c51b9003368228a,"This paper proposes a new disentangled representation metric for linear symmetric-based disentanglement (LSBD) methods. The proposed metric is based on a VAE-based VAE, which is a semi-supervised 6-layer VAE. The authors show that the proposed metric can be used to evaluate the performance of LSBD-VAE and DLSBD. The paper also provides a theoretical analysis of the proposed method."
2209,SP:24cdcb12fca34680d8b34bc61c51b9003368228a,"This paper proposes a new disentangled representation metric for linear symmetric-based disentanglement (LSBD) methods. The proposed metric is based on a VAE-based VAE, which is a semi-supervised 6-layer VAE. The authors show that the proposed metric can be used to evaluate the performance of LSBD-VAE and DLSBD. The paper also provides a theoretical analysis of the proposed method."
2210,SP:24cdcb12fca34680d8b34bc61c51b9003368228a,"This paper proposes a new disentangled representation metric for linear symmetric-based disentanglement (LSBD) methods. The proposed metric is based on a VAE-based VAE, which is a semi-supervised 6-layer VAE. The authors show that the proposed metric can be used to evaluate the performance of LSBD-VAE and DLSBD. The paper also provides a theoretical analysis of the proposed method."
2211,SP:24cdcb12fca34680d8b34bc61c51b9003368228a,"This paper proposes a new disentangled representation metric for linear symmetric-based disentanglement (LSBD) methods. The proposed metric is based on a VAE-based VAE, which is a semi-supervised 6-layer VAE. The authors show that the proposed metric can be used to evaluate the performance of LSBD-VAE and DLSBD. The paper also provides a theoretical analysis of the proposed method."
2212,SP:374bfeb067fcea966c97e1721d65cd9d03d26ed3,This paper proposes an extension of the extended Kalman VAE (EKVAE) framework for deep state-space models (DSSMs). The main idea is to use amortized variational inference and Bayesian filtering/smoothing to improve the performance of DSSMs. The authors also propose a constrained optimisation framework to optimize the evidence lower bound of the DSSM. Empirical results show that the proposed method outperforms the state-of-the-art RNN-based models.
2213,SP:374bfeb067fcea966c97e1721d65cd9d03d26ed3,This paper proposes an extension of the extended Kalman VAE (EKVAE) framework for deep state-space models (DSSMs). The main idea is to use amortized variational inference and Bayesian filtering/smoothing to improve the performance of DSSMs. The authors also propose a constrained optimisation framework to optimize the evidence lower bound of the DSSM. Empirical results show that the proposed method outperforms the state-of-the-art RNN-based models.
2214,SP:374bfeb067fcea966c97e1721d65cd9d03d26ed3,This paper proposes an extension of the extended Kalman VAE (EKVAE) framework for deep state-space models (DSSMs). The main idea is to use amortized variational inference and Bayesian filtering/smoothing to improve the performance of DSSMs. The authors also propose a constrained optimisation framework to optimize the evidence lower bound of the DSSM. Empirical results show that the proposed method outperforms the state-of-the-art RNN-based models.
2215,SP:374bfeb067fcea966c97e1721d65cd9d03d26ed3,This paper proposes an extension of the extended Kalman VAE (EKVAE) framework for deep state-space models (DSSMs). The main idea is to use amortized variational inference and Bayesian filtering/smoothing to improve the performance of DSSMs. The authors also propose a constrained optimisation framework to optimize the evidence lower bound of the DSSM. Empirical results show that the proposed method outperforms the state-of-the-art RNN-based models.
2216,SP:15ed638782cc0398df38ec49eed5c5ca9962d3b9,"This paper proposes a method for generating counterfactual explanations for black-box models. The method is based on deep inversion (DIC), which is an extension of Deep Inversion (DIR). The main idea of DIC is to train a classifier to predict the class label of a given image, and then to use the predicted class label to generate a set of images that are similar to the original image. DIC can then be used to generate images with different class labels, which are then used to train the classifier."
2217,SP:15ed638782cc0398df38ec49eed5c5ca9962d3b9,"This paper proposes a method for generating counterfactual explanations for black-box models. The method is based on deep inversion (DIC), which is an extension of Deep Inversion (DIR). The main idea of DIC is to train a classifier to predict the class label of a given image, and then to use the predicted class label to generate a set of images that are similar to the original image. DIC can then be used to generate images with different class labels, which are then used to train the classifier."
2218,SP:15ed638782cc0398df38ec49eed5c5ca9962d3b9,"This paper proposes a method for generating counterfactual explanations for black-box models. The method is based on deep inversion (DIC), which is an extension of Deep Inversion (DIR). The main idea of DIC is to train a classifier to predict the class label of a given image, and then to use the predicted class label to generate a set of images that are similar to the original image. DIC can then be used to generate images with different class labels, which are then used to train the classifier."
2219,SP:15ed638782cc0398df38ec49eed5c5ca9962d3b9,"This paper proposes a method for generating counterfactual explanations for black-box models. The method is based on deep inversion (DIC), which is an extension of Deep Inversion (DIR). The main idea of DIC is to train a classifier to predict the class label of a given image, and then to use the predicted class label to generate a set of images that are similar to the original image. DIC can then be used to generate images with different class labels, which are then used to train the classifier."
2220,SP:e536acfe82bb5e41fa61929d44dad0b8f7c5ab19,This paper studies the problem of causal inference in the context of drug-related offenses. The authors propose a new algorithm for causal inference based on the notion of heterogeneity. The main contribution of this paper is to provide a generalization bound on the generalization error of the proposed algorithm. This bound is based on a theoretical analysis of the causal inference problem. The paper also provides an empirical evaluation of the performance of the algorithm.
2221,SP:e536acfe82bb5e41fa61929d44dad0b8f7c5ab19,This paper studies the problem of causal inference in the context of drug-related offenses. The authors propose a new algorithm for causal inference based on the notion of heterogeneity. The main contribution of this paper is to provide a generalization bound on the generalization error of the proposed algorithm. This bound is based on a theoretical analysis of the causal inference problem. The paper also provides an empirical evaluation of the performance of the algorithm.
2222,SP:e536acfe82bb5e41fa61929d44dad0b8f7c5ab19,This paper studies the problem of causal inference in the context of drug-related offenses. The authors propose a new algorithm for causal inference based on the notion of heterogeneity. The main contribution of this paper is to provide a generalization bound on the generalization error of the proposed algorithm. This bound is based on a theoretical analysis of the causal inference problem. The paper also provides an empirical evaluation of the performance of the algorithm.
2223,SP:e536acfe82bb5e41fa61929d44dad0b8f7c5ab19,This paper studies the problem of causal inference in the context of drug-related offenses. The authors propose a new algorithm for causal inference based on the notion of heterogeneity. The main contribution of this paper is to provide a generalization bound on the generalization error of the proposed algorithm. This bound is based on a theoretical analysis of the causal inference problem. The paper also provides an empirical evaluation of the performance of the algorithm.
2224,SP:8fa76926a21fb41c5c9fd357246c06a42ae26b9f,"This paper proposes a token-based generative model for image synthesis. The key idea is to use a transformer to generate visual tokens and style tokens, which are then combined with the content tokens to generate the final image. The proposed method is evaluated on FFHQ and LSUN Church."
2225,SP:8fa76926a21fb41c5c9fd357246c06a42ae26b9f,"This paper proposes a token-based generative model for image synthesis. The key idea is to use a transformer to generate visual tokens and style tokens, which are then combined with the content tokens to generate the final image. The proposed method is evaluated on FFHQ and LSUN Church."
2226,SP:8fa76926a21fb41c5c9fd357246c06a42ae26b9f,"This paper proposes a token-based generative model for image synthesis. The key idea is to use a transformer to generate visual tokens and style tokens, which are then combined with the content tokens to generate the final image. The proposed method is evaluated on FFHQ and LSUN Church."
2227,SP:8fa76926a21fb41c5c9fd357246c06a42ae26b9f,"This paper proposes a token-based generative model for image synthesis. The key idea is to use a transformer to generate visual tokens and style tokens, which are then combined with the content tokens to generate the final image. The proposed method is evaluated on FFHQ and LSUN Church."
2228,SP:fa34d40d07c0f154a69841b241a2743fe721f95c,"This paper studies the problem of robust overfitting of min-norm interpolators and max-margin classifiers in the presence of noise. The authors propose ridge regularization to avoid interpolation and show that it can be used to reduce the variance of interpolation. They also provide a theoretical analysis of the robustness of the proposed ridge regularizer. Finally, they provide empirical results on linear regression and classification."
2229,SP:fa34d40d07c0f154a69841b241a2743fe721f95c,"This paper studies the problem of robust overfitting of min-norm interpolators and max-margin classifiers in the presence of noise. The authors propose ridge regularization to avoid interpolation and show that it can be used to reduce the variance of interpolation. They also provide a theoretical analysis of the robustness of the proposed ridge regularizer. Finally, they provide empirical results on linear regression and classification."
2230,SP:fa34d40d07c0f154a69841b241a2743fe721f95c,"This paper studies the problem of robust overfitting of min-norm interpolators and max-margin classifiers in the presence of noise. The authors propose ridge regularization to avoid interpolation and show that it can be used to reduce the variance of interpolation. They also provide a theoretical analysis of the robustness of the proposed ridge regularizer. Finally, they provide empirical results on linear regression and classification."
2231,SP:fa34d40d07c0f154a69841b241a2743fe721f95c,"This paper studies the problem of robust overfitting of min-norm interpolators and max-margin classifiers in the presence of noise. The authors propose ridge regularization to avoid interpolation and show that it can be used to reduce the variance of interpolation. They also provide a theoretical analysis of the robustness of the proposed ridge regularizer. Finally, they provide empirical results on linear regression and classification."
2232,SP:09f080f47db81b513af26add851822c5c32bb94e,This paper proposes a canonical point autoencoder (CPAE) for 3D point clouds. The proposed method is based on the idea that the canonical surface of a point cloud can be represented as a sphere. The authors also propose a self-supervised part segmentation network. The experimental results show that the proposed method outperforms the state-of-the-art correspondence learning methods.
2233,SP:09f080f47db81b513af26add851822c5c32bb94e,This paper proposes a canonical point autoencoder (CPAE) for 3D point clouds. The proposed method is based on the idea that the canonical surface of a point cloud can be represented as a sphere. The authors also propose a self-supervised part segmentation network. The experimental results show that the proposed method outperforms the state-of-the-art correspondence learning methods.
2234,SP:09f080f47db81b513af26add851822c5c32bb94e,This paper proposes a canonical point autoencoder (CPAE) for 3D point clouds. The proposed method is based on the idea that the canonical surface of a point cloud can be represented as a sphere. The authors also propose a self-supervised part segmentation network. The experimental results show that the proposed method outperforms the state-of-the-art correspondence learning methods.
2235,SP:09f080f47db81b513af26add851822c5c32bb94e,This paper proposes a canonical point autoencoder (CPAE) for 3D point clouds. The proposed method is based on the idea that the canonical surface of a point cloud can be represented as a sphere. The authors also propose a self-supervised part segmentation network. The experimental results show that the proposed method outperforms the state-of-the-art correspondence learning methods.
2236,SP:8f28988012f8dca74c90316f7feeda15d49af2c5,This paper proposes a new method for domain generalization (DG) based on Stochastic Weight Averaging Densely (SWAD). The main idea of SWAD is to minimize the distance between the minima of the loss function of the original DG method and the loss of the new DG method. The main contribution of this paper is to show that SWAD can achieve a flat minima in the case of sharp minima. The paper also provides a theoretical analysis of the generalization gap between SWAD and vanilla SWA.
2237,SP:8f28988012f8dca74c90316f7feeda15d49af2c5,This paper proposes a new method for domain generalization (DG) based on Stochastic Weight Averaging Densely (SWAD). The main idea of SWAD is to minimize the distance between the minima of the loss function of the original DG method and the loss of the new DG method. The main contribution of this paper is to show that SWAD can achieve a flat minima in the case of sharp minima. The paper also provides a theoretical analysis of the generalization gap between SWAD and vanilla SWA.
2238,SP:8f28988012f8dca74c90316f7feeda15d49af2c5,This paper proposes a new method for domain generalization (DG) based on Stochastic Weight Averaging Densely (SWAD). The main idea of SWAD is to minimize the distance between the minima of the loss function of the original DG method and the loss of the new DG method. The main contribution of this paper is to show that SWAD can achieve a flat minima in the case of sharp minima. The paper also provides a theoretical analysis of the generalization gap between SWAD and vanilla SWA.
2239,SP:8f28988012f8dca74c90316f7feeda15d49af2c5,This paper proposes a new method for domain generalization (DG) based on Stochastic Weight Averaging Densely (SWAD). The main idea of SWAD is to minimize the distance between the minima of the loss function of the original DG method and the loss of the new DG method. The main contribution of this paper is to show that SWAD can achieve a flat minima in the case of sharp minima. The paper also provides a theoretical analysis of the generalization gap between SWAD and vanilla SWA.
2240,SP:5068e491ee0ae7282cd98ef966b471389e2ab069,This paper studies the problem of predicting the performance of neural architecture search (NAS) methods. The authors propose a method to estimate the predictive power of predictor-based NAS frameworks based on correlation and rank-based performance measures. The method is based on a combination of two techniques: (1) learning curve extrapolation and (2) weight-sharing. The experiments show that the proposed method outperforms the baselines on a variety of NAS benchmarks.
2241,SP:5068e491ee0ae7282cd98ef966b471389e2ab069,This paper studies the problem of predicting the performance of neural architecture search (NAS) methods. The authors propose a method to estimate the predictive power of predictor-based NAS frameworks based on correlation and rank-based performance measures. The method is based on a combination of two techniques: (1) learning curve extrapolation and (2) weight-sharing. The experiments show that the proposed method outperforms the baselines on a variety of NAS benchmarks.
2242,SP:5068e491ee0ae7282cd98ef966b471389e2ab069,This paper studies the problem of predicting the performance of neural architecture search (NAS) methods. The authors propose a method to estimate the predictive power of predictor-based NAS frameworks based on correlation and rank-based performance measures. The method is based on a combination of two techniques: (1) learning curve extrapolation and (2) weight-sharing. The experiments show that the proposed method outperforms the baselines on a variety of NAS benchmarks.
2243,SP:5068e491ee0ae7282cd98ef966b471389e2ab069,This paper studies the problem of predicting the performance of neural architecture search (NAS) methods. The authors propose a method to estimate the predictive power of predictor-based NAS frameworks based on correlation and rank-based performance measures. The method is based on a combination of two techniques: (1) learning curve extrapolation and (2) weight-sharing. The experiments show that the proposed method outperforms the baselines on a variety of NAS benchmarks.
2244,SP:c883fe9c7f4a5f950340ac79b6d7194278b1a1eb,"This paper studies the privacy of posterior sampling in the exponential family of Dirichlet posterior sampling. In particular, the authors propose a truncated concentrated differential privacy (tCDP) algorithm for posterior sampling, which is based on truncated differential privacy. The authors show that the proposed tCDP can be used to improve the accuracy and privacy of the posterior sampling algorithm. The paper also provides a theoretical analysis of the privacy guarantee of the proposed algorithm."
2245,SP:c883fe9c7f4a5f950340ac79b6d7194278b1a1eb,"This paper studies the privacy of posterior sampling in the exponential family of Dirichlet posterior sampling. In particular, the authors propose a truncated concentrated differential privacy (tCDP) algorithm for posterior sampling, which is based on truncated differential privacy. The authors show that the proposed tCDP can be used to improve the accuracy and privacy of the posterior sampling algorithm. The paper also provides a theoretical analysis of the privacy guarantee of the proposed algorithm."
2246,SP:c883fe9c7f4a5f950340ac79b6d7194278b1a1eb,"This paper studies the privacy of posterior sampling in the exponential family of Dirichlet posterior sampling. In particular, the authors propose a truncated concentrated differential privacy (tCDP) algorithm for posterior sampling, which is based on truncated differential privacy. The authors show that the proposed tCDP can be used to improve the accuracy and privacy of the posterior sampling algorithm. The paper also provides a theoretical analysis of the privacy guarantee of the proposed algorithm."
2247,SP:c883fe9c7f4a5f950340ac79b6d7194278b1a1eb,"This paper studies the privacy of posterior sampling in the exponential family of Dirichlet posterior sampling. In particular, the authors propose a truncated concentrated differential privacy (tCDP) algorithm for posterior sampling, which is based on truncated differential privacy. The authors show that the proposed tCDP can be used to improve the accuracy and privacy of the posterior sampling algorithm. The paper also provides a theoretical analysis of the privacy guarantee of the proposed algorithm."
2248,SP:aaea75b9c614f77e8025922780f9a8dd9c9d4aab,"This paper proposes a new algorithm for parallel local clustering based on random walks. The algorithm is based on the idea of random walks, which is an extension of the random walk algorithm proposed by [1]. The main difference is that instead of using random walks for each node in the graph, the authors propose to use a random walk for all nodes. The authors show that the proposed algorithm can be applied to both parallel and non-parallel settings. The experimental results show that their algorithm outperforms the state of the art."
2249,SP:aaea75b9c614f77e8025922780f9a8dd9c9d4aab,"This paper proposes a new algorithm for parallel local clustering based on random walks. The algorithm is based on the idea of random walks, which is an extension of the random walk algorithm proposed by [1]. The main difference is that instead of using random walks for each node in the graph, the authors propose to use a random walk for all nodes. The authors show that the proposed algorithm can be applied to both parallel and non-parallel settings. The experimental results show that their algorithm outperforms the state of the art."
2250,SP:aaea75b9c614f77e8025922780f9a8dd9c9d4aab,"This paper proposes a new algorithm for parallel local clustering based on random walks. The algorithm is based on the idea of random walks, which is an extension of the random walk algorithm proposed by [1]. The main difference is that instead of using random walks for each node in the graph, the authors propose to use a random walk for all nodes. The authors show that the proposed algorithm can be applied to both parallel and non-parallel settings. The experimental results show that their algorithm outperforms the state of the art."
2251,SP:aaea75b9c614f77e8025922780f9a8dd9c9d4aab,"This paper proposes a new algorithm for parallel local clustering based on random walks. The algorithm is based on the idea of random walks, which is an extension of the random walk algorithm proposed by [1]. The main difference is that instead of using random walks for each node in the graph, the authors propose to use a random walk for all nodes. The authors show that the proposed algorithm can be applied to both parallel and non-parallel settings. The experimental results show that their algorithm outperforms the state of the art."
2252,SP:5739081ab7aaf71d389705c28f14a316fbb0a728,"This paper studies the problem of model selection for random regular graphs with paramagnetic phase. The authors propose a replica method for model selection based on the 1-LinR method. The main contribution of this paper is to show that the sample complexity of the proposed method is $O(1/\epsilon^2)$, which is a factor of $\mathcal{O}(\sqrt{T})$, where $T$ is the number of samples required to select a model from a set of models. The paper also provides a theoretical analysis of the non-asymptotic behavior of the method."
2253,SP:5739081ab7aaf71d389705c28f14a316fbb0a728,"This paper studies the problem of model selection for random regular graphs with paramagnetic phase. The authors propose a replica method for model selection based on the 1-LinR method. The main contribution of this paper is to show that the sample complexity of the proposed method is $O(1/\epsilon^2)$, which is a factor of $\mathcal{O}(\sqrt{T})$, where $T$ is the number of samples required to select a model from a set of models. The paper also provides a theoretical analysis of the non-asymptotic behavior of the method."
2254,SP:5739081ab7aaf71d389705c28f14a316fbb0a728,"This paper studies the problem of model selection for random regular graphs with paramagnetic phase. The authors propose a replica method for model selection based on the 1-LinR method. The main contribution of this paper is to show that the sample complexity of the proposed method is $O(1/\epsilon^2)$, which is a factor of $\mathcal{O}(\sqrt{T})$, where $T$ is the number of samples required to select a model from a set of models. The paper also provides a theoretical analysis of the non-asymptotic behavior of the method."
2255,SP:5739081ab7aaf71d389705c28f14a316fbb0a728,"This paper studies the problem of model selection for random regular graphs with paramagnetic phase. The authors propose a replica method for model selection based on the 1-LinR method. The main contribution of this paper is to show that the sample complexity of the proposed method is $O(1/\epsilon^2)$, which is a factor of $\mathcal{O}(\sqrt{T})$, where $T$ is the number of samples required to select a model from a set of models. The paper also provides a theoretical analysis of the non-asymptotic behavior of the method."
2256,SP:9d6202ab0010166f383d6d064aebe02ae97a1dfc,"This paper studies the problem of active clustering for k-means clustering, where the goal is to find a cluster that maximizes the similarity between a set of k samples. The authors propose a new algorithm for this problem, which is based on Lloyd-type algorithms and alternating-minimization algorithms. They show that the algorithm is polynomial in the number of queries needed to find the optimal cluster. They also provide a theoretical analysis of the convergence rate of the algorithm."
2257,SP:9d6202ab0010166f383d6d064aebe02ae97a1dfc,"This paper studies the problem of active clustering for k-means clustering, where the goal is to find a cluster that maximizes the similarity between a set of k samples. The authors propose a new algorithm for this problem, which is based on Lloyd-type algorithms and alternating-minimization algorithms. They show that the algorithm is polynomial in the number of queries needed to find the optimal cluster. They also provide a theoretical analysis of the convergence rate of the algorithm."
2258,SP:9d6202ab0010166f383d6d064aebe02ae97a1dfc,"This paper studies the problem of active clustering for k-means clustering, where the goal is to find a cluster that maximizes the similarity between a set of k samples. The authors propose a new algorithm for this problem, which is based on Lloyd-type algorithms and alternating-minimization algorithms. They show that the algorithm is polynomial in the number of queries needed to find the optimal cluster. They also provide a theoretical analysis of the convergence rate of the algorithm."
2259,SP:9d6202ab0010166f383d6d064aebe02ae97a1dfc,"This paper studies the problem of active clustering for k-means clustering, where the goal is to find a cluster that maximizes the similarity between a set of k samples. The authors propose a new algorithm for this problem, which is based on Lloyd-type algorithms and alternating-minimization algorithms. They show that the algorithm is polynomial in the number of queries needed to find the optimal cluster. They also provide a theoretical analysis of the convergence rate of the algorithm."
2260,SP:a8057c4708dceb4f934e449080043037a70fabf7,"This paper proposes a model-based reinforcement learning (RL) algorithm for planning. The main idea is to train a model to predict the value function of a policy, which is then used to update the policy in a way that is consistent with the model. The authors show that this approach can be applied to both tabular and function approximation settings. They also show that the proposed algorithm can be used for policy evaluation and control."
2261,SP:a8057c4708dceb4f934e449080043037a70fabf7,"This paper proposes a model-based reinforcement learning (RL) algorithm for planning. The main idea is to train a model to predict the value function of a policy, which is then used to update the policy in a way that is consistent with the model. The authors show that this approach can be applied to both tabular and function approximation settings. They also show that the proposed algorithm can be used for policy evaluation and control."
2262,SP:a8057c4708dceb4f934e449080043037a70fabf7,"This paper proposes a model-based reinforcement learning (RL) algorithm for planning. The main idea is to train a model to predict the value function of a policy, which is then used to update the policy in a way that is consistent with the model. The authors show that this approach can be applied to both tabular and function approximation settings. They also show that the proposed algorithm can be used for policy evaluation and control."
2263,SP:a8057c4708dceb4f934e449080043037a70fabf7,"This paper proposes a model-based reinforcement learning (RL) algorithm for planning. The main idea is to train a model to predict the value function of a policy, which is then used to update the policy in a way that is consistent with the model. The authors show that this approach can be applied to both tabular and function approximation settings. They also show that the proposed algorithm can be used for policy evaluation and control."
2264,SP:cd01ab8f03cfb1bb067478ca82944d3a42826ca4,This paper proposes a sampling method for episodic training of few-shot learning models. The proposed method is based on the idea that the difficulty of each episode should be determined by the number of episodes in the episode. The authors propose a sampling scheme based on a weighted average of the episode difficulty and show that it can be used to estimate the episode sampling distribution. The method is evaluated on a variety of datasets and algorithms.
2265,SP:cd01ab8f03cfb1bb067478ca82944d3a42826ca4,This paper proposes a sampling method for episodic training of few-shot learning models. The proposed method is based on the idea that the difficulty of each episode should be determined by the number of episodes in the episode. The authors propose a sampling scheme based on a weighted average of the episode difficulty and show that it can be used to estimate the episode sampling distribution. The method is evaluated on a variety of datasets and algorithms.
2266,SP:cd01ab8f03cfb1bb067478ca82944d3a42826ca4,This paper proposes a sampling method for episodic training of few-shot learning models. The proposed method is based on the idea that the difficulty of each episode should be determined by the number of episodes in the episode. The authors propose a sampling scheme based on a weighted average of the episode difficulty and show that it can be used to estimate the episode sampling distribution. The method is evaluated on a variety of datasets and algorithms.
2267,SP:cd01ab8f03cfb1bb067478ca82944d3a42826ca4,This paper proposes a sampling method for episodic training of few-shot learning models. The proposed method is based on the idea that the difficulty of each episode should be determined by the number of episodes in the episode. The authors propose a sampling scheme based on a weighted average of the episode difficulty and show that it can be used to estimate the episode sampling distribution. The method is evaluated on a variety of datasets and algorithms.
2268,SP:b31b1ee7067d4da70916986ba13e80bb14e2fdfe,"This paper studies the problem of multi-inomial logit (MNL) bandit with unknown parameters. The authors propose a UCB-based algorithm for this problem. The main contribution of this paper is the extension of the UCB algorithm to the multi-parameter bandit setting. In particular, the authors show that the proposed UCB can be extended to the case where the parameters of the bandit are unknown."
